organic_modifier_percentage,organic_modifier,additive,additive_concentration_mM,pH_aq,name,logIE,instrument,source,logIE_pred,error_abs,viscosity,surface_tension,polarity_index,pH.aq.,NH4,SPLIT,solvent,SMILES
50,MeCN,ammonia,26,10.5,3-trifluoromethylsulfonylbenzoic acid,1.81,Agilent XCT,ESI,1.811199167,0.001199167,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)C(F)(F)F)C(=O)O
50,MeCN,ammonia,26,10.5,3-[tris(trifluoromethyl)methyl]benzoic acid,2.45,Agilent XCT,ESI,2.240193889,0.209806111,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O
50,MeCN,ammonia,26,10.5,3-[(trifluoromethyl)sulphanyl]benzoic acid,1.12,Agilent XCT,ESI,1.187619381,0.067619381,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1cc(cc(c1)SC(F)(F)F)C(=O)O
50,MeCN,ammonia,26,10.5,pentachlorophenol,2.35,Agilent XCT,ESI,2.269479962,0.080520038,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1(c(c(c(c(c1Cl)Cl)O)Cl)Cl)Cl
50,MeCN,ammonia,26,10.5,"2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester",3.98,Agilent XCT,ESI,3.850563709,0.129436291,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1c(cc(c(c1S(=O)(=O)OCC(F)(F)F)O)S(=O)(=O)OCC(F)(F)F)S(=O)(=O)OCC(F)(F)F
50,MeCN,ammonia,26,10.5,salicylic acid,0.64,Agilent XCT,ESI,0.741658445,0.101658445,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
50,MeCN,ammonia,26,10.5,2-cyanophenol,0.83,Agilent XCT,ESI,0.553416698,0.276583302,0.84,30.026945,8,10.5,1,FALSE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1ccc(c(c1)C#N)O
50,MeCN,ammonia,26,10.5,4-phenylazophenol,1.66,Agilent XCT,ESI,1.533287857,0.126712143,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(c(c1)/N=N/c1ccccc1O)O
50,MeCN,ammonia,26,10.5,"3,5-diiodosalicylic acid",2.28,Agilent XCT,ESI,2.080124384,0.199875616,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)I)I
50,MeCN,ammonia,26,10.5,"2,4,6-trinitro-1,3-benzenediol",1.85,Agilent XCT,ESI,1.878503979,0.028503979,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
50,MeCN,ammonia,26,10.5,"3,5-dinitrosalicylic acid",1.76,Agilent XCT,ESI,1.80357123,0.04357123,0.84,30.026945,8,10.5,1,FALSE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)N(=O)=O)N(=O)=O
50,MeCN,ammonia,26,10.5,"2,4-dinitrobenzoic acid",0.4,Agilent XCT,ESI,0.381315,0.018685,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)C(=O)O
50,MeCN,ammonia,26,10.5,4-chlorophenol,0.46,Agilent XCT,ESI,0.361745693,0.098254307,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1cc(ccc1Cl)O
50,MeCN,ammonia,26,10.5,"2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester",3.84,Agilent XCT,ESI,3.607116464,0.232883536,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1c(cc(c(c1S(=O)(=O)OCC(C(F)F)(F)F)O)S(=O)(=O)OCC(C(F)F)(F)F)S(=O)(=O)OCC(C(F)F)(F)F
50,MeCN,ammonia,26,10.5,heptafluorornapht-2-ol,1.9,Agilent XCT,ESI,1.817662273,0.082337727,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c12c(c(c(c(c1F)F)F)F)c(c(c(c2F)F)O)F
50,MeCN,ammonia,26,10.5,"2,4-dinitro-benzenesulfonic acid",1.87,Agilent XCT,ESI,1.740847143,0.129152857,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)S(=O)(=O)O
50,MeCN,ammonia,26,10.5,naphthalene-1-sulfonic acid,1.77,Agilent XCT,ESI,1.614172857,0.155827143,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1ccc2c(c1)cccc2S(=O)(=O)O
50,MeCN,ammonia,26,10.5,2-anthraquinonesulfonic acid,2.31,Agilent XCT,ESI,2.166140833,0.143859167,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1ccc2c(c1)C(=O)c1ccc(cc1C2=O)S(=O)(=O)O
50,MeCN,ammonia,26,10.5,3-nitrobenzenesulphonamide,1.48,Agilent XCT,ESI,1.370155079,0.109844921,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)N)N(=O)=O
50,MeCN,ammonia,26,10.5,perfluorooctanesulfonic acid,3.06,Agilent XCT,ESI,2.848684574,0.211315426,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
50,MeCN,ammonia,26,10.5,perfluoro-tert-butanol,1.72,Agilent XCT,ESI,1.332681959,0.387318041,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O
50,MeCN,ammonia,26,10.5,myristic acid,2.01,Agilent XCT,ESI,1.816092532,0.193907468,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",CCCCCCCCCCCCCC(=O)O
50,MeCN,ammonia,26,10.5,"2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide",2.44,Agilent XCT,ESI,2.372629405,0.067370595,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1(c(c(c(c(c1F)F)S(=O)(=O)NS(=O)(=O)c1c(c(c(c(c1F)F)F)F)F)F)F)F
50,MeCN,ammonia,26,10.5,4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide,2.5,Agilent XCT,ESI,2.458824502,0.041175498,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",Cc1ccc(cc1)S(=O)(=O)NS(=O)(=O)c1ccc(cc1)N(=O)=O
50,MeCN,ammonia,26,10.5,sorbic acid,-0.29,Agilent XCT,ESI,-0.090016139,0.199983861,0.84,30.026945,8,10.5,1,FALSE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",C/C=C/C=C/C(=O)O
50,MeCN,ammonia,26,10.5,N-hydroxy-phthalimide,-0.23,Agilent XCT,ESI,-0.113855379,0.116144621,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",c1ccc2c(c1)C(=O)N(C2=O)O
50,MeCN,ammonia,26,10.5,4-aminobutanoic acid,-1.46,Agilent XCT,ESI,-1.534218452,0.074218452,0.84,30.026945,8,10.5,1,TRUE,"MeCN/NH3 50/50 c_overall = 26 mM, pH_aq = 10.5",C(CC(=O)O)CN
80,MeCN,ammonia,10,10.5,benzoic acid,0,Agilent XCT,ESI,0.036083291,0.036083291,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(cc1)C(=O)O
80,MeCN,ammonia,10,10.5,"3,5-dinitrobenzoic acid",0.79,Agilent XCT,ESI,1.233321876,0.443321876,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(cc(cc1N(=O)=O)N(=O)=O)C(=O)O
80,MeCN,ammonia,10,10.5,3-trifluoromethylbenzoic acid,1.16,Agilent XCT,ESI,1.3324275,0.1724275,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)C(F)(F)F)C(=O)O
80,MeCN,ammonia,10,10.5,pentafluorophenol,0.91,Agilent XCT,ESI,1.2635425,0.3535425,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c(c(c(c(c1F)F)O)F)F)F
80,MeCN,ammonia,10,10.5,4-tert-butylbenzoic acid,1.2,Agilent XCT,ESI,1.072487106,0.127512894,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",CC(C)(C)c1ccc(cc1)C(=O)O
80,MeCN,ammonia,10,10.5,"4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol",2.17,Agilent XCT,ESI,2.297985278,0.127985278,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c2c(c(c(c(c2F)F)O)F)F)c(c(c(c(c1F)F)F)F)F
80,MeCN,ammonia,10,10.5,pentakis(trifluoromethyl)phenol,2.3,Agilent XCT,ESI,2.707521749,0.407521749,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c(c(c(c(c1C(F)(F)F)C(F)(F)F)O)C(F)(F)F)C(F)(F)F)C(F)(F)F
80,MeCN,ammonia,10,10.5,4-phenylphenol,0.35,Agilent XCT,ESI,0.387638234,0.037638234,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(cc1)O
80,MeCN,ammonia,10,10.5,2-phenylphenol,-0.01,Agilent XCT,ESI,0.174726241,0.184726241,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(cc1)c1ccccc1O
80,MeCN,ammonia,10,10.5,3-chlorobenzoic acid,0.48,Agilent XCT,ESI,0.5324646,0.0524646,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)Cl)C(=O)O
80,MeCN,ammonia,10,10.5,4-aminobenzoic acid,-0.06,Agilent XCT,ESI,-0.300216973,0.240216973,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)N
80,MeCN,ammonia,10,10.5,4-hydroxybenzoic acid,0.13,Agilent XCT,ESI,0.091665077,0.038334923,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1C(=O)O)O
80,MeCN,ammonia,10,10.5,3-aminobenzoic acid,0.09,Agilent XCT,ESI,-0.112145029,0.202145029,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)N)C(=O)O
80,MeCN,ammonia,10,10.5,pentafluorobenzoic acid,0.61,Agilent XCT,ESI,1.13177131,0.52177131,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c(c(c(c(c1F)F)F)F)F)C(=O)O
80,MeCN,ammonia,10,10.5,"2,4-dinitrophenol",0.84,Agilent XCT,ESI,1.275122179,0.435122179,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)O
80,MeCN,ammonia,10,10.5,3-dimethylaminobenzoic acid,0.71,Agilent XCT,ESI,0.645432943,0.064567057,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",CN(C)c1cccc(c1)C(=O)O
80,MeCN,ammonia,10,10.5,4-isopropylbenzoic acid,0.05,Agilent XCT,ESI,0.128500202,0.078500202,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",CC(C)c1ccc(cc1)C(=O)O
80,MeCN,ammonia,10,10.5,2-tert-butylphenol,-0.46,Agilent XCT,ESI,-0.143709087,0.316290913,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",CC(C)(C)c1ccccc1O
80,MeCN,ammonia,10,10.5,"2,4,6-tri-tert-butylphenol",0.55,Agilent XCT,ESI,0.481945833,0.068054167,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",CC(C)(C)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C
80,MeCN,ammonia,10,10.5,"2,5-dinitrophenol",0.98,Agilent XCT,ESI,1.237322579,0.257322579,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)O)N(=O)=O
80,MeCN,ammonia,10,10.5,3-chlorophenol,0.22,Agilent XCT,ESI,0.354931927,0.134931927,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)O)Cl
80,MeCN,ammonia,10,10.5,2-isopropylphenol,-0.61,Agilent XCT,ESI,-0.234688831,0.375311169,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",CC(C)c1ccccc1O
80,MeCN,ammonia,10,10.5,3-bromophenol,0.63,Agilent XCT,ESI,0.728732298,0.098732298,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)O)Br
80,MeCN,ammonia,10,10.5,2-bromophenol,-0.8,Agilent XCT,ESI,-0.809294087,0.009294087,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)Br)O
80,MeCN,ammonia,10,10.5,"2,6-dinitrophenol",1.06,Agilent XCT,ESI,1.261779603,0.201779603,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(c(c(c1)N(=O)=O)O)N(=O)=O
80,MeCN,ammonia,10,10.5,2-nitrophenol,-0.62,Agilent XCT,ESI,-0.893212477,0.273212477,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)N(=O)=O)O
80,MeCN,ammonia,10,10.5,3-nitrophenol,0.78,Agilent XCT,ESI,0.841817619,0.061817619,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)O)N(=O)=O
80,MeCN,ammonia,10,10.5,4-nitrophenol,0.97,Agilent XCT,ESI,1.017648402,0.047648402,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1N(=O)=O)O
80,MeCN,ammonia,10,10.5,"2,3,5,6-tetrafluorophenol",0.97,Agilent XCT,ESI,0.936007302,0.033992698,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(c(c(c(c1F)F)O)F)F
80,MeCN,ammonia,10,10.5,3-[(heptafluoropropyl)sulphonyl]benzoic acid,2.2,Agilent XCT,ESI,2.175461502,0.024538498,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)C(C(C(F)(F)F)(F)F)(F)F)C(=O)O
80,MeCN,ammonia,10,10.5,3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid,2.15,Agilent XCT,ESI,2.076163106,0.073836894,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O
80,MeCN,ammonia,10,10.5,3-[(heptafluoropropyl)sulphanyl]benzoic acid,1.84,Agilent XCT,ESI,1.80846925,0.03153075,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)SC(C(C(F)(F)F)(F)F)(F)F)C(=O)O
80,MeCN,ammonia,10,10.5,3-trifluoromethylsulfonylbenzoic acid,1.69,Agilent XCT,ESI,1.770954405,0.080954405,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)C(F)(F)F)C(=O)O
80,MeCN,ammonia,10,10.5,3-[tris(trifluoromethyl)methyl]benzoic acid,2.14,Agilent XCT,ESI,2.079734048,0.060265952,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(=O)O
80,MeCN,ammonia,10,10.5,3-[(trifluoromethyl)sulphanyl]benzoic acid,1.28,Agilent XCT,ESI,1.267796902,0.012203098,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)SC(F)(F)F)C(=O)O
80,MeCN,ammonia,10,10.5,pentabromophenol,1.96,Agilent XCT,ESI,1.706262374,0.253737626,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c(c(c(c(c1Br)Br)O)Br)Br)Br
80,MeCN,ammonia,10,10.5,pentachlorophenol,1.97,Agilent XCT,ESI,2.169253994,0.199253994,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c(c(c(c(c1Cl)Cl)O)Cl)Cl)Cl
80,MeCN,ammonia,10,10.5,"2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester",3.14,Agilent XCT,ESI,3.707164701,0.567164701,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(cc(c(c1S(=O)(=O)OCC(F)(F)F)O)S(=O)(=O)OCC(F)(F)F)S(=O)(=O)OCC(F)(F)F
80,MeCN,ammonia,10,10.5,salicylic acid,0.39,Agilent XCT,ESI,0.571238341,0.181238341,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)C(=O)O)O
80,MeCN,ammonia,10,10.5,2-cyanophenol,0.28,Agilent XCT,ESI,0.478160522,0.198160522,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(c(c1)C#N)O
80,MeCN,ammonia,10,10.5,4-phenylazophenol,1.02,Agilent XCT,ESI,1.421417619,0.401417619,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc(cc1)c1ccc(c(c1)/N=N/c1ccccc1O)O
80,MeCN,ammonia,10,10.5,"3,5-diiodosalicylic acid",2.05,Agilent XCT,ESI,2.090213884,0.040213884,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)I)I
80,MeCN,ammonia,10,10.5,"2,4,6-trinitro-1,3-benzenediol",1.07,Agilent XCT,ESI,1.786760944,0.716760944,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(c(c(c(c1N(=O)=O)O)N(=O)=O)O)N(=O)=O
80,MeCN,ammonia,10,10.5,"3,5-dinitrosalicylic acid",1.22,Agilent XCT,ESI,1.77809873,0.55809873,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(cc(c(c1C(=O)O)O)N(=O)=O)N(=O)=O
80,MeCN,ammonia,10,10.5,"2,4-dinitrobenzoic acid",0.07,Agilent XCT,ESI,0.384074762,0.314074762,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)C(=O)O
80,MeCN,ammonia,10,10.5,4-chlorophenol,0.03,Agilent XCT,ESI,0.278905772,0.248905772,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(ccc1Cl)O
80,MeCN,ammonia,10,10.5,"2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester",3.49,Agilent XCT,ESI,3.502065749,0.012065749,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1c(cc(c(c1S(=O)(=O)OCC(C(F)F)(F)F)O)S(=O)(=O)OCC(C(F)F)(F)F)S(=O)(=O)OCC(C(F)F)(F)F
80,MeCN,ammonia,10,10.5,heptafluorornapht-2-ol,1.94,Agilent XCT,ESI,1.757173225,0.182826775,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c12c(c(c(c(c1F)F)F)F)c(c(c(c2F)F)O)F
80,MeCN,ammonia,10,10.5,"2,4-dinitro-benzenesulfonic acid",1.68,Agilent XCT,ESI,1.588604206,0.091395794,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(c(cc1N(=O)=O)N(=O)=O)S(=O)(=O)O
80,MeCN,ammonia,10,10.5,naphthalene-1-sulfonic acid,1.6,Agilent XCT,ESI,1.484998889,0.115001111,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc2c(c1)cccc2S(=O)(=O)O
80,MeCN,ammonia,10,10.5,2-anthraquinonesulfonic acid,2.1,Agilent XCT,ESI,2.016561071,0.083438929,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc2c(c1)C(=O)c1ccc(cc1C2=O)S(=O)(=O)O
80,MeCN,ammonia,10,10.5,3-nitrobenzenesulphonamide,1.5,Agilent XCT,ESI,1.433655079,0.066344921,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1cc(cc(c1)S(=O)(=O)N)N(=O)=O
80,MeCN,ammonia,10,10.5,perfluorooctanesulfonic acid,2.77,Agilent XCT,ESI,2.704105249,0.065894751,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",C(C(C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
80,MeCN,ammonia,10,10.5,perfluoro-tert-butanol,1.54,Agilent XCT,ESI,0.926524001,0.613475999,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",C(C(F)(F)F)(C(F)(F)F)(C(F)(F)F)O
80,MeCN,ammonia,10,10.5,myristic acid,1.91,Agilent XCT,ESI,1.695646659,0.214353341,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",CCCCCCCCCCCCCC(=O)O
80,MeCN,ammonia,10,10.5,"2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide",2.29,Agilent XCT,ESI,2.331301032,0.041301032,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1(c(c(c(c(c1F)F)S(=O)(=O)NS(=O)(=O)c1c(c(c(c(c1F)F)F)F)F)F)F)F
80,MeCN,ammonia,10,10.5,4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide,2.46,Agilent XCT,ESI,2.438862478,0.021137522,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",Cc1ccc(cc1)S(=O)(=O)NS(=O)(=O)c1ccc(cc1)N(=O)=O
80,MeCN,ammonia,10,10.5,sorbic acid,-0.4,Agilent XCT,ESI,-0.415472022,0.015472022,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",C/C=C/C=C/C(=O)O
80,MeCN,ammonia,10,10.5,phthalimide,0.05,Agilent XCT,ESI,-0.456248056,0.506248056,0.57,32.18706944,6.68,10.5,1,FALSE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc2c(c1)C(=NC2=O)O
80,MeCN,ammonia,10,10.5,N-hydroxy-phthalimide,-0.43,Agilent XCT,ESI,-0.028356569,0.401643431,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",c1ccc2c(c1)C(=O)N(C2=O)O
80,MeCN,ammonia,10,10.5,4-aminobutanoic acid,-1.52,Agilent XCT,ESI,-1.545230595,0.025230595,0.57,32.18706944,6.68,10.5,1,TRUE,"MeCN/NH3 80/20 c_overall = 10 mM, pH_aq = 10.5",C(CC(=O)O)CN
